alg_name,ins,ins_set,score
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80,MSE23-w,0.0
ecdf-multi-4,MaxSATQueriesinInterpretableClassifiers-toms_test_2_CNF_3_20,MSE23-w,0.7869562165078533
ecdf-multi-4,railway-transport-bf2030fvslack,MSE23-w,0.0
ecdf-multi-4,setcover-rail2536,MSE23-w,0.0
ecdf-multi-4,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66,MSE23-w,0.0
ecdf-multi-4,judgment-aggregation-ja-kemeny-preflib-00049-00000454,MSE23-w,0.9770420969919043
ecdf-multi-4,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6,MSE23-w,0.920043237374189
ecdf-multi-4,judgment-aggregation-ja-kemeny-preflib-00051-00000011,MSE23-w,0.9843075626787009
ecdf-multi-4,pseudoBoolean-normalized-mps-v2-20-10-sentoy.opb.msat,MSE23-w,0.0
ecdf-multi-4,mpe-random-net-50-5_network-8.net,MSE23-w,0.9986468315796214
ecdf-multi-4,causal-discovery-causal_Mushroom_7_1000,MSE23-w,0.3847330636168428
ecdf-multi-4,shiftdesign-limits-10-10_data-2_inst-003_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-4,relational-inference-pa-3,MSE23-w,0.13265031168359528
ecdf-multi-4,ramsey-ram_k4_n19.ra1,MSE23-w,0.6125135941409374
ecdf-multi-4,causal-discovery-causal_Link_9_100,MSE23-w,0.5935430024415611
ecdf-multi-4,tcp-tcp_students_112_it_2,MSE23-w,0.9822431341693504
ecdf-multi-4,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,0.8925654474311978
ecdf-multi-4,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,0.9205077846299898
ecdf-multi-4,judgment-aggregation-ja-kemeny-preflib-00049-00000300,MSE23-w,0.9835676925645347
ecdf-multi-4,staff-scheduling-instance5,MSE23-w,0.848246529356637
ecdf-multi-4,shiftdesign-limits-10-10_data-1_inst-182_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-4,shiftdesign-limits-10-10_data-1_inst-137_30m.sm-extracted,MSE23-w,0.0
ecdf-multi-4,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4,MSE23-w,0.9007808930086443
ecdf-multi-4,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,0.9314106477303195
ecdf-multi-4,timetabling-comp02,MSE23-w,0.5556423329321583
ecdf-multi-4,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_5,MSE23-w,0.9485967859261762
ecdf-multi-4,generalized-ising-IS12_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9972784694876997
ecdf-multi-4,correlation-clustering-Rounded_CorrelationClustering_Protein4_BINARY_N320,MSE23-w,0.92260489290744
ecdf-multi-4,MinimumWeightDominatingSetProblem-inf-road-usa,MSE23-w,0.9998229035576676
ecdf-multi-4,causal-discovery-causal_Pigs_6_1000,MSE23-w,0.5186824337015743
ecdf-multi-4,spot5-1405.wcsp.dir,MSE23-w,1.0000015236669004
ecdf-multi-4,judgment-aggregation-ja-kemeny-preflib-00049-00000334,MSE23-w,0.9585129552392392
